DateCrawled,Price,VehicleType,RegistrationYear,Gearbox,Power,Model,Mileage,RegistrationMonth,FuelType,Brand,NotRepaired,DateCreated,NumberOfPictures,PostalCode,LastSeen
02/04/2016 21:56,14555,sedan,2009,auto,211,golf,125000,4,petrol,volkswagen,no,02/04/2016 00:00,0,20535,06/04/2016 23:45
21/03/2016 19:50,1000,sedan,1997,auto,88,3_reihe,90000,3,petrol,mazda,no,21/03/2016 00:00,0,8529,06/04/2016 22:46
04/04/2016 23:52,750,,2000,manual,125,golf,150000,0,,volkswagen,,04/04/2016 00:00,0,49610,07/04/2016 08:46
04/04/2016 18:38,0,,2016,manual,90,3_reihe,125000,5,,peugeot,yes,04/04/2016 00:00,0,66130,06/04/2016 20:19
29/03/2016 20:49,2750,suv,1995,auto,177,grand,150000,6,lpg,jeep,no,29/03/2016 00:00,0,24802,06/04/2016 07:17
01/04/2016 18:55,1449,wagon,1998,manual,75,other,125000,12,,fiat,,01/04/2016 00:00,0,42857,05/04/2016 14:47
08/03/2016 09:55,8500,suv,2003,manual,160,pajero,150000,9,gasoline,mitsubishi,,08/03/2016 00:00,0,91257,09/03/2016 08:16
05/04/2016 11:46,888,,2017,manual,64,polo,125000,7,,volkswagen,yes,05/04/2016 00:00,0,58566,05/04/2016 11:46
30/03/2016 19:43,6500,wagon,2006,auto,224,a6,150000,3,gasoline,audi,no,30/03/2016 00:00,0,88521,07/04/2016 10:47
31/03/2016 20:42,5500,wagon,2004,auto,299,a6,150000,1,petrol,audi,no,31/03/2016 00:00,0,31547,06/04/2016 15:16
29/03/2016 12:50,1200,wagon,1999,manual,110,,150000,4,gasoline,audi,yes,29/03/2016 00:00,0,8228,29/03/2016 12:50
04/04/2016 17:37,350,small,1996,manual,60,corsa,150000,10,petrol,opel,,03/04/2016 00:00,0,60385,04/04/2016 17:37
19/03/2016 16:53,5800,small,2009,,80,corsa,70000,5,petrol,opel,no,19/03/2016 00:00,0,77948,07/04/2016 02:46
25/03/2016 15:36,2500,sedan,2001,manual,170,3er,150000,12,petrol,bmw,yes,25/03/2016 00:00,0,93326,25/03/2016 15:36
22/03/2016 17:52,700,bus,1998,auto,0,other,150000,0,,ford,yes,22/03/2016 00:00,0,26826,06/04/2016 09:17
13/03/2016 13:47,16800,sedan,2011,manual,143,x_reihe,70000,5,gasoline,bmw,no,13/03/2016 00:00,0,51580,02/04/2016 16:46
28/03/2016 10:37,1750,wagon,2004,manual,75,fabia,150000,7,petrol,skoda,no,28/03/2016 00:00,0,77836,28/03/2016 10:37
20/03/2016 10:54,4400,small,2007,manual,116,ceed,150000,7,gasoline,kia,,20/03/2016 00:00,0,4275,21/03/2016 13:15
04/04/2016 12:58,3000,coupe,2000,manual,143,other,150000,4,petrol,toyota,no,04/04/2016 00:00,0,76187,06/04/2016 14:45
20/03/2016 13:36,1500,wagon,2003,manual,101,golf,150000,5,gasoline,volkswagen,no,20/03/2016 00:00,0,68169,22/03/2016 20:46
23/03/2016 17:54,550,small,1999,manual,60,fiesta,150000,3,petrol,ford,no,23/03/2016 00:00,0,24598,25/03/2016 02:19
02/04/2016 21:51,799,sedan,1996,manual,136,vectra,150000,4,petrol,opel,yes,02/04/2016 00:00,0,27578,06/04/2016 23:44
07/03/2016 16:54,550,wagon,2002,manual,101,focus,150000,6,gasoline,ford,,07/03/2016 00:00,0,36280,10/03/2016 08:17
11/03/2016 23:55,750,sedan,1996,manual,113,other,150000,8,petrol,fiat,no,11/03/2016 00:00,0,46047,17/03/2016 03:15
06/03/2016 15:38,500,wagon,1997,manual,101,golf,150000,4,petrol,volkswagen,no,06/03/2016 00:00,0,46459,12/03/2016 13:46
07/03/2016 17:42,4750,bus,2006,,105,meriva,60000,2,petrol,opel,no,07/03/2016 00:00,0,40699,07/03/2016 17:42
31/03/2016 13:48,2100,sedan,2002,auto,170,a4,150000,6,petrol,audi,no,31/03/2016 00:00,0,45888,04/04/2016 05:51
25/03/2016 13:48,800,sedan,1995,manual,116,golf,150000,6,petrol,volkswagen,yes,25/03/2016 00:00,0,72250,06/04/2016 16:44
19/03/2016 14:48,12999,sedan,2014,manual,116,astra,30000,9,petrol,opel,no,19/03/2016 00:00,0,66798,06/04/2016 22:17
24/03/2016 20:00,1820,small,2003,manual,58,clio,90000,4,petrol,renault,no,24/03/2016 00:00,0,56470,06/04/2016 07:44
12/03/2016 16:57,15500,wagon,2014,manual,116,focus,20000,10,gasoline,ford,no,12/03/2016 00:00,0,50354,07/04/2016 07:17
14/03/2016 12:37,690,small,1997,manual,54,twingo,150000,7,petrol,renault,yes,14/03/2016 00:00,0,36039,17/03/2016 23:16
04/04/2016 15:54,2700,sedan,2003,manual,116,3er,125000,4,petrol,bmw,yes,04/04/2016 00:00,0,86633,04/04/2016 15:54
02/04/2016 18:55,0,wagon,2006,auto,164,,5000,11,,audi,,02/04/2016 00:00,0,49525,02/04/2016 18:55
12/03/2016 13:54,3750,small,2004,manual,75,corsa,70000,2,petrol,opel,no,12/03/2016 00:00,0,52223,25/03/2016 16:51
08/03/2016 12:49,750,wagon,1997,manual,90,golf,150000,1,petrol,volkswagen,yes,08/03/2016 00:00,0,12559,12/03/2016 05:46
31/03/2016 19:41,900,wagon,1998,,125,passat,150000,0,petrol,volkswagen,yes,31/03/2016 00:00,0,45527,31/03/2016 19:41
28/03/2016 15:55,499,,2000,,0,,5000,0,,mercedes_benz,,28/03/2016 00:00,0,21035,28/03/2016 15:55
08/03/2016 23:59,3100,small,2008,manual,0,twingo,125000,11,petrol,renault,,08/03/2016 00:00,0,42651,07/04/2016 04:47
27/03/2016 14:56,4500,wagon,2004,manual,102,octavia,125000,4,petrol,skoda,no,27/03/2016 00:00,0,55270,03/04/2016 10:46
29/03/2016 19:38,8800,wagon,2006,auto,0,300c,150000,6,gasoline,chrysler,no,29/03/2016 00:00,0,4552,07/04/2016 01:16
05/03/2016 14:20,3800,sedan,2007,manual,109,c4,80000,10,petrol,citroen,yes,04/03/2016 00:00,0,65479,07/03/2016 09:17
26/03/2016 12:37,4400,bus,2006,manual,109,b_klasse,150000,5,gasoline,mercedes_benz,yes,26/03/2016 00:00,0,14199,31/03/2016 06:47
21/03/2016 17:38,15300,small,2012,manual,122,a1,40000,3,petrol,audi,no,21/03/2016 00:00,0,38543,06/04/2016 17:46
12/03/2016 19:52,1600,wagon,1999,manual,102,3er,150000,3,petrol,bmw,no,12/03/2016 00:00,0,29525,05/04/2016 12:21
22/03/2016 07:36,5800,,1980,,0,500,60000,0,,fiat,,22/03/2016 00:00,0,90451,31/03/2016 03:17
24/03/2016 22:53,2195,sedan,1996,manual,101,vectra,100000,6,petrol,opel,no,24/03/2016 00:00,0,74939,26/03/2016 16:44
09/03/2016 11:47,6500,coupe,2008,auto,140,astra,100000,0,petrol,opel,no,09/03/2016 00:00,0,53721,05/04/2016 17:44
24/03/2016 08:52,350,small,2000,manual,60,,150000,5,petrol,opel,no,24/03/2016 00:00,0,24146,25/03/2016 18:16
23/03/2016 12:50,1800,sedan,1990,manual,90,golf,150000,11,petrol,volkswagen,no,23/03/2016 00:00,0,3050,05/04/2016 12:45
17/03/2016 07:58,16950,wagon,2010,auto,204,3er,125000,10,gasoline,bmw,no,17/03/2016 00:00,0,35321,20/03/2016 09:48
08/03/2016 12:39,900,sedan,1990,manual,150,5er,150000,7,petrol,bmw,no,08/03/2016 00:00,0,67376,12/03/2016 19:17
06/03/2016 02:56,0,wagon,1999,manual,75,astra,150000,0,cng,opel,yes,06/03/2016 00:00,0,66557,06/03/2016 05:52
05/04/2016 08:53,799,sedan,2005,manual,74,fabia,150000,2,petrol,skoda,yes,05/04/2016 00:00,0,87477,05/04/2016 08:53
15/03/2016 14:51,2300,small,2005,manual,80,other,150000,2,petrol,mazda,no,15/03/2016 00:00,0,21033,21/03/2016 11:45
27/03/2016 00:46,1800,sedan,1992,auto,220,e_klasse,150000,12,petrol,mercedes_benz,,26/03/2016 00:00,0,71706,07/04/2016 00:44
18/03/2016 22:06,1850,small,2005,manual,75,clio,125000,9,petrol,renault,no,18/03/2016 00:00,0,60437,31/03/2016 06:16
19/03/2016 01:38,1650,sedan,2000,manual,88,3_reihe,125000,3,petrol,mazda,no,18/03/2016 00:00,0,66809,21/03/2016 10:15
31/03/2016 21:59,0,suv,2011,manual,163,amarok,150000,3,gasoline,volkswagen,no,31/03/2016 00:00,0,66809,31/03/2016 21:59
29/03/2016 20:40,1300,sedan,2000,manual,54,corsa,150000,10,petrol,opel,no,29/03/2016 00:00,0,45899,06/04/2016 06:45
20/03/2016 13:42,1000,wagon,1999,manual,136,omega,150000,9,,opel,no,20/03/2016 00:00,0,46399,31/03/2016 20:15
25/03/2016 17:58,10999,sedan,2011,manual,140,a3,125000,9,gasoline,audi,no,25/03/2016 00:00,0,52078,02/04/2016 22:23
22/03/2016 12:37,2700,sedan,2004,manual,109,a_klasse,150000,12,gasoline,mercedes_benz,no,22/03/2016 00:00,0,26133,06/04/2016 00:46
01/04/2016 21:55,700,small,1995,manual,80,corsa,150000,2,petrol,opel,no,01/04/2016 00:00,0,42929,05/04/2016 20:18
18/03/2016 22:48,5900,wagon,2004,manual,226,mondeo,150000,2,petrol,ford,no,18/03/2016 00:00,0,82481,06/04/2016 00:45
11/03/2016 14:57,2990,coupe,2002,manual,116,3er,150000,7,lpg,bmw,no,11/03/2016 00:00,0,50259,05/04/2016 10:17
03/04/2016 19:56,1299,sedan,1992,manual,90,other,150000,5,gasoline,mercedes_benz,no,03/04/2016 00:00,0,6636,03/04/2016 19:56
15/03/2016 11:49,3000,sedan,2002,manual,0,c_klasse,150000,6,gasoline,mercedes_benz,yes,15/03/2016 00:00,0,66780,05/04/2016 21:18
31/03/2016 19:39,3300,small,2008,manual,58,twingo,90000,9,petrol,renault,,31/03/2016 00:00,0,63456,06/04/2016 13:45
09/03/2016 15:55,575,sedan,1998,manual,101,octavia,150000,1,lpg,skoda,no,09/03/2016 00:00,0,93128,12/03/2016 00:18
15/03/2016 17:46,750,small,2002,manual,75,clio,150000,7,petrol,renault,yes,15/03/2016 00:00,0,48163,17/03/2016 13:16
13/03/2016 21:07,5900,wagon,2002,manual,131,passat,90000,6,gasoline,volkswagen,no,13/03/2016 00:00,0,60437,24/03/2016 00:46
20/03/2016 12:38,14900,bus,2008,auto,170,touran,100000,3,petrol,volkswagen,no,20/03/2016 00:00,0,81476,06/04/2016 11:17
17/03/2016 17:52,3450,convertible,2006,manual,109,2_reihe,90000,5,petrol,peugeot,no,17/03/2016 00:00,0,26127,23/03/2016 06:45
03/04/2016 14:52,3000,wagon,2002,manual,90,octavia,150000,8,gasoline,skoda,no,03/04/2016 00:00,0,9599,05/04/2016 14:15
02/04/2016 21:25,2599,small,2000,auto,40,fortwo,150000,12,gasoline,smart,no,02/04/2016 00:00,0,55471,06/04/2016 13:17
23/03/2016 21:46,7600,wagon,2011,manual,86,ibiza,50000,7,petrol,seat,no,23/03/2016 00:00,0,32312,06/04/2016 03:46
24/03/2016 12:58,550,wagon,2002,auto,109,other,150000,7,petrol,citroen,no,24/03/2016 00:00,0,45968,27/03/2016 09:17
06/03/2016 13:51,990,wagon,1999,manual,115,mondeo,150000,2,petrol,ford,no,06/03/2016 00:00,0,49401,29/03/2016 19:47
05/03/2016 15:47,1150,small,2002,manual,75,twingo,150000,5,,renault,no,05/03/2016 00:00,0,81735,18/03/2016 01:45
02/04/2016 23:55,499,small,1996,manual,58,,150000,4,petrol,sonstige_autos,no,02/04/2016 00:00,0,10999,03/04/2016 06:48
03/04/2016 09:50,170,sedan,1997,manual,0,other,5000,0,,fiat,,03/04/2016 00:00,0,34346,07/04/2016 10:45
07/03/2016 09:53,999,wagon,1999,manual,101,astra,150000,12,petrol,opel,no,07/03/2016 00:00,0,45888,25/03/2016 09:47
06/03/2016 00:57,2999,wagon,2003,auto,136,4_reihe,100000,12,petrol,peugeot,yes,05/03/2016 00:00,0,22844,07/04/2016 10:46
24/03/2016 19:39,9000,sedan,2008,auto,190,a4,150000,10,gasoline,audi,no,24/03/2016 00:00,0,85560,01/04/2016 16:17
02/04/2016 19:52,3250,sedan,1987,manual,102,3er,150000,5,petrol,bmw,no,02/04/2016 00:00,0,69221,04/04/2016 18:16
27/03/2016 13:54,3600,bus,2002,manual,146,zafira,125000,2,petrol,opel,no,27/03/2016 00:00,0,33758,07/04/2016 09:46
22/03/2016 11:52,7200,wagon,2008,manual,143,passat,150000,10,gasoline,volkswagen,no,22/03/2016 00:00,0,14197,06/04/2016 00:16
30/03/2016 17:46,600,small,1998,manual,54,corsa,100000,3,petrol,opel,no,30/03/2016 00:00,0,94151,07/04/2016 08:44
04/04/2016 23:41,1900,,2017,manual,110,almera,150000,6,,nissan,,04/04/2016 00:00,0,38226,07/04/2016 08:44
14/03/2016 15:48,2100,,2017,auto,136,omega,150000,0,petrol,opel,no,14/03/2016 00:00,0,53506,05/04/2016 19:44
09/03/2016 19:42,2750,sedan,2001,manual,116,3er,150000,8,petrol,bmw,no,09/03/2016 00:00,0,41812,14/03/2016 12:47
18/03/2016 20:38,3900,convertible,2005,auto,143,ptcruiser,125000,4,petrol,chrysler,no,18/03/2016 00:00,0,24939,29/03/2016 13:45
15/03/2016 21:52,7250,small,2011,manual,75,one,125000,6,petrol,mini,no,15/03/2016 00:00,0,42655,17/03/2016 18:48
21/03/2016 18:53,850,wagon,1992,auto,94,other,150000,9,gasoline,mercedes_benz,no,21/03/2016 00:00,0,47803,21/03/2016 18:53
23/03/2016 22:36,999,sedan,1998,manual,75,golf,150000,1,petrol,volkswagen,no,23/03/2016 00:00,0,46117,06/04/2016 17:45
23/03/2016 19:50,2750,suv,2005,manual,145,santa,150000,12,,hyundai,no,23/03/2016 00:00,0,27386,26/03/2016 13:17
09/03/2016 13:46,2432,,2017,manual,109,2_reihe,150000,6,,peugeot,no,09/03/2016 00:00,0,12167,13/03/2016 02:16
31/03/2016 22:46,5450,small,2005,manual,75,golf,125000,9,petrol,volkswagen,no,31/03/2016 00:00,0,28757,06/04/2016 18:45
17/03/2016 16:46,6390,sedan,2004,auto,163,c_klasse,150000,6,petrol,mercedes_benz,yes,17/03/2016 00:00,0,59909,17/03/2016 16:46
26/03/2016 13:48,450,small,1995,manual,50,fiesta,125000,4,petrol,ford,yes,26/03/2016 00:00,0,4838,06/04/2016 01:46
26/03/2016 15:54,16800,sedan,2008,auto,224,e_klasse,150000,8,gasoline,mercedes_benz,no,26/03/2016 00:00,0,29462,06/04/2016 04:15
10/03/2016 17:50,5700,coupe,2000,manual,170,,150000,0,petrol,bmw,,10/03/2016 00:00,0,47647,05/04/2016 19:45
12/03/2016 10:38,2200,small,1999,manual,101,,150000,4,petrol,volkswagen,,12/03/2016 00:00,0,24148,22/03/2016 12:47
14/03/2016 23:51,1000,wagon,1999,manual,122,primera,150000,8,petrol,nissan,,14/03/2016 00:00,0,20257,17/03/2016 00:16
15/03/2016 22:52,3999,,2017,,75,polo,150000,12,gasoline,volkswagen,,15/03/2016 00:00,0,22525,05/04/2016 13:15
26/03/2016 10:55,650,sedan,2000,manual,75,golf,150000,2,petrol,volkswagen,no,26/03/2016 00:00,0,47059,31/03/2016 05:46
12/03/2016 22:58,799,small,1995,manual,60,golf,80000,3,petrol,volkswagen,yes,12/03/2016 00:00,0,38126,20/03/2016 13:17
07/03/2016 20:46,1299,small,1997,manual,60,polo,150000,9,petrol,volkswagen,,07/03/2016 00:00,0,27777,21/03/2016 04:15
08/03/2016 03:02,6150,sedan,2005,manual,163,focus,150000,1,gasoline,ford,no,08/03/2016 00:00,0,79361,17/03/2016 05:45
06/03/2016 17:51,1800,wagon,2000,manual,0,golf,150000,12,gasoline,volkswagen,,06/03/2016 00:00,0,12347,06/03/2016 17:51
19/03/2016 07:37,3999,small,2006,manual,86,clio,125000,11,gasoline,renault,no,19/03/2016 00:00,0,68307,06/04/2016 07:17
19/03/2016 01:54,4000,coupe,2007,manual,105,astra,125000,0,petrol,opel,,19/03/2016 00:00,0,90763,06/04/2016 05:16
24/03/2016 11:54,14450,wagon,2012,manual,170,octavia,125000,9,gasoline,skoda,no,24/03/2016 00:00,0,85416,07/04/2016 02:45
12/03/2016 23:47,650,,2017,manual,90,,150000,0,,volkswagen,no,12/03/2016 00:00,0,38226,13/03/2016 00:43
31/03/2016 15:36,15000,suv,2012,manual,136,i_reihe,60000,12,gasoline,hyundai,no,31/03/2016 00:00,0,52146,06/04/2016 09:46
02/04/2016 14:42,1800,sedan,2001,manual,90,civic,150000,5,petrol,honda,no,02/04/2016 00:00,0,99636,06/04/2016 12:46
03/04/2016 02:57,750,wagon,1993,manual,90,80,150000,11,gasoline,audi,no,02/01/2016 00:00,0,93437,05/04/2016 19:17
22/03/2016 19:45,6290,bus,2007,manual,125,c_max,125000,5,petrol,ford,no,22/03/2016 00:00,0,44628,28/03/2016 10:45
26/03/2016 18:39,6900,sedan,2008,manual,102,golf,150000,11,petrol,volkswagen,no,26/03/2016 00:00,0,73312,06/04/2016 07:44
30/03/2016 23:38,6500,sedan,2010,manual,95,other,60000,4,petrol,alfa_romeo,no,30/03/2016 00:00,0,20255,05/04/2016 23:17
30/03/2016 12:47,250,small,1992,manual,50,,150000,9,petrol,ford,yes,30/03/2016 00:00,0,85395,01/04/2016 06:45
29/03/2016 17:52,850,sedan,1995,manual,90,golf,150000,7,gasoline,volkswagen,no,29/03/2016 00:00,0,35398,06/04/2016 04:46
24/03/2016 00:23,1499,convertible,1999,manual,125,cr_reihe,150000,2,petrol,honda,yes,23/03/2016 00:00,0,60437,27/03/2016 16:47
03/04/2016 14:50,1500,small,2000,manual,80,punto,125000,3,petrol,fiat,no,03/04/2016 00:00,0,27449,05/04/2016 13:47
10/03/2016 13:48,1100,sedan,2002,manual,116,147,150000,12,gasoline,alfa_romeo,no,10/03/2016 00:00,0,48531,12/03/2016 03:16
11/03/2016 13:56,8000,sedan,2007,manual,109,,90000,5,cng,volkswagen,no,11/03/2016 00:00,0,31134,27/03/2016 14:46
03/04/2016 14:57,2150,convertible,2000,manual,170,3er,150000,3,petrol,bmw,yes,03/04/2016 00:00,0,53604,05/04/2016 14:15
29/03/2016 21:49,700,sedan,1996,manual,55,golf,150000,5,petrol,volkswagen,no,29/03/2016 00:00,0,29352,06/04/2016 08:44
15/03/2016 17:57,1800,small,2004,manual,102,golf,125000,6,petrol,volkswagen,yes,15/03/2016 00:00,0,1109,15/03/2016 18:40
16/03/2016 17:52,1450,,2018,manual,0,lupo,150000,12,,volkswagen,no,16/03/2016 00:00,0,94034,17/03/2016 16:17
14/03/2016 00:51,8900,sedan,2007,manual,122,1er,50000,12,petrol,bmw,no,13/03/2016 00:00,0,59821,06/04/2016 19:46
21/03/2016 17:52,1750,convertible,1998,manual,101,golf,150000,6,petrol,volkswagen,no,21/03/2016 00:00,0,40885,22/03/2016 22:48
30/03/2016 22:39,1199,small,1999,manual,75,fiesta,125000,1,petrol,ford,no,30/03/2016 00:00,0,52070,05/04/2016 13:16
05/03/2016 19:55,5799,wagon,2005,auto,150,3er,150000,6,gasoline,bmw,no,05/03/2016 00:00,0,74177,22/03/2016 08:48
11/03/2016 12:32,400,sedan,1999,manual,0,galant,150000,12,petrol,mitsubishi,no,11/03/2016 00:00,0,65933,16/03/2016 07:18
29/03/2016 16:53,8500,bus,1997,manual,102,transporter,150000,7,gasoline,volkswagen,no,29/03/2016 00:00,0,30655,06/04/2016 02:45
21/03/2016 22:56,16299,suv,2014,manual,110,yeti,50000,3,gasoline,skoda,no,21/03/2016 00:00,0,9130,03/04/2016 06:16
24/03/2016 12:51,850,wagon,1999,manual,116,focus,150000,12,petrol,ford,no,24/03/2016 00:00,0,90461,07/04/2016 03:46
03/04/2016 18:52,4400,small,2007,manual,73,c2,30000,6,petrol,citroen,no,03/04/2016 00:00,0,58769,05/04/2016 19:19
10/03/2016 22:38,5700,small,2009,manual,80,corsa,100000,9,petrol,opel,no,10/03/2016 00:00,0,73326,17/03/2016 17:47
07/03/2016 23:55,9999,bus,2011,manual,131,other,125000,1,gasoline,renault,no,07/03/2016 00:00,0,32120,16/03/2016 03:16
04/04/2016 18:36,1300,convertible,1996,manual,90,golf,150000,0,,volkswagen,,04/04/2016 00:00,0,45894,06/04/2016 20:19
05/04/2016 10:52,5390,bus,2004,manual,116,touran,150000,7,petrol,volkswagen,no,05/04/2016 00:00,0,13357,07/04/2016 14:56
12/03/2016 15:38,980,small,2000,manual,58,clio,125000,10,petrol,renault,no,12/03/2016 00:00,0,24106,12/03/2016 15:38
20/03/2016 11:58,7900,coupe,1977,manual,110,scirocco,150000,0,petrol,volkswagen,,20/03/2016 00:00,0,54608,21/03/2016 14:16
05/04/2016 07:58,950,wagon,2001,manual,75,cordoba,150000,3,petrol,seat,no,05/04/2016 00:00,0,49479,05/04/2016 09:41
05/03/2016 19:54,7450,convertible,2007,manual,150,2_reihe,80000,6,petrol,peugeot,no,05/03/2016 00:00,0,61267,25/03/2016 05:45
04/04/2016 10:53,600,sedan,1996,auto,116,vectra,150000,12,petrol,opel,no,04/04/2016 00:00,0,4651,06/04/2016 12:17
03/04/2016 16:47,19400,bus,2012,manual,200,s_max,90000,3,gasoline,ford,no,03/04/2016 00:00,0,27442,05/04/2016 16:45
29/03/2016 14:50,4155,coupe,2005,manual,105,astra,150000,4,petrol,opel,no,29/03/2016 00:00,0,12099,31/03/2016 07:45
26/03/2016 23:58,2850,wagon,2003,,0,v70,150000,0,gasoline,volvo,,26/03/2016 00:00,0,15562,07/04/2016 04:16
09/03/2016 20:55,299,sedan,2001,manual,75,clio,150000,5,petrol,renault,,09/03/2016 00:00,0,47169,14/03/2016 15:45
20/03/2016 13:40,2990,small,2005,manual,83,jazz,150000,5,petrol,honda,no,20/03/2016 00:00,0,37691,24/03/2016 04:47
31/03/2016 02:57,0,small,2002,manual,75,corsa,150000,6,petrol,opel,no,31/03/2016 00:00,0,32457,06/04/2016 00:17
03/04/2016 12:41,2300,sedan,2003,auto,135,megane,150000,7,petrol,renault,,03/04/2016 00:00,0,44791,07/04/2016 14:57
28/03/2016 20:40,1999,small,2002,manual,50,lupo,125000,4,petrol,volkswagen,no,28/03/2016 00:00,0,12163,07/04/2016 02:47
24/03/2016 18:54,7500,small,2011,manual,96,fiesta,60000,3,petrol,ford,no,24/03/2016 00:00,0,46147,30/03/2016 20:46
11/03/2016 14:45,999,wagon,2000,manual,102,c_klasse,150000,2,gasoline,mercedes_benz,no,11/03/2016 00:00,0,63165,15/03/2016 05:17
03/04/2016 20:46,1390,wagon,1997,manual,75,golf,150000,1,petrol,volkswagen,no,03/04/2016 00:00,0,82061,05/04/2016 21:44
07/03/2016 18:38,11200,sedan,2010,manual,143,1er,60000,10,gasoline,bmw,no,07/03/2016 00:00,0,67547,15/03/2016 00:46
08/03/2016 08:53,0,sedan,1995,manual,100,astra,150000,5,petrol,opel,,08/03/2016 00:00,0,39307,27/03/2016 03:44
03/04/2016 09:56,0,sedan,2009,manual,122,golf,70000,11,petrol,volkswagen,no,03/04/2016 00:00,0,97228,03/04/2016 10:42
01/04/2016 23:58,17400,coupe,2009,auto,197,3er,90000,5,gasoline,bmw,no,01/04/2016 00:00,0,38259,06/04/2016 05:16
15/03/2016 12:38,400,wagon,1996,manual,134,omega,150000,0,petrol,opel,yes,15/03/2016 00:00,0,87700,16/03/2016 08:15
10/03/2016 12:56,1700,bus,2002,manual,0,other,150000,9,gasoline,fiat,no,10/03/2016 00:00,0,79238,11/03/2016 00:45
13/03/2016 16:46,2400,sedan,1994,manual,116,5er,150000,9,petrol,bmw,no,13/03/2016 00:00,0,38122,07/04/2016 11:45
13/03/2016 17:42,15500,bus,2012,manual,150,c_max,30000,7,petrol,ford,no,13/03/2016 00:00,0,83059,06/04/2016 17:46
11/03/2016 15:54,15500,wagon,2010,manual,140,superb,150000,10,gasoline,skoda,no,11/03/2016 00:00,0,58097,22/03/2016 06:17
15/03/2016 13:40,2750,convertible,2001,manual,147,astra,150000,9,petrol,opel,no,15/03/2016 00:00,0,44359,06/04/2016 02:15
05/03/2016 21:49,3600,sedan,2004,manual,105,golf,150000,1,gasoline,volkswagen,no,05/03/2016 00:00,0,66663,22/03/2016 03:47
28/03/2016 07:43,12490,,2017,,160,sprinter,150000,7,gasoline,mercedes_benz,no,27/03/2016 00:00,0,45891,06/04/2016 09:15
17/03/2016 22:54,370,small,1994,manual,60,corsa,150000,9,petrol,opel,,17/03/2016 00:00,0,45143,05/04/2016 21:18
26/03/2016 11:47,3400,small,2005,manual,64,polo,125000,0,petrol,volkswagen,,26/03/2016 00:00,0,48599,31/03/2016 06:17
22/03/2016 16:36,1850,bus,2003,manual,84,yaris,150000,5,petrol,toyota,no,22/03/2016 00:00,0,90411,02/04/2016 10:45
28/03/2016 18:52,9500,bus,1997,manual,102,transporter,150000,1,gasoline,volkswagen,no,28/03/2016 00:00,0,80804,07/04/2016 01:16
25/03/2016 13:49,5400,sedan,2006,manual,116,a_klasse,90000,11,petrol,mercedes_benz,no,25/03/2016 00:00,0,72218,06/04/2016 16:44
07/04/2016 10:36,900,sedan,1998,manual,75,golf,150000,1,petrol,volkswagen,no,07/04/2016 00:00,0,55765,07/04/2016 10:36
27/03/2016 21:54,12999,coupe,2003,auto,250,tt,80000,12,petrol,audi,no,27/03/2016 00:00,0,81377,27/03/2016 21:54
12/03/2016 02:01,2500,small,2005,manual,90,one,150000,12,petrol,mini,yes,12/03/2016 00:00,0,37079,12/03/2016 02:01
04/04/2016 14:54,9999,convertible,2004,manual,120,megane,90000,7,gasoline,renault,no,04/04/2016 00:00,0,56348,05/04/2016 12:18
21/03/2016 19:37,2600,sedan,1969,manual,50,,50000,12,petrol,sonstige_autos,no,21/03/2016 00:00,0,6792,21/03/2016 19:37
24/03/2016 17:50,6500,,2017,manual,125,galaxy,150000,6,,ford,,24/03/2016 00:00,0,55128,29/03/2016 18:47
12/03/2016 09:58,6900,suv,2009,manual,86,jimny,60000,2,petrol,suzuki,no,12/03/2016 00:00,0,89233,13/03/2016 00:45
10/03/2016 21:56,9300,bus,2009,manual,125,altea,50000,12,petrol,seat,no,10/03/2016 00:00,0,21502,06/04/2016 22:15
05/03/2016 14:07,16800,suv,2011,auto,150,other,50000,5,gasoline,renault,no,04/03/2016 00:00,0,57555,06/04/2016 05:16
26/03/2016 09:52,9800,suv,2002,auto,0,x_reihe,150000,0,gasoline,bmw,,26/03/2016 00:00,0,41363,05/04/2016 22:15
23/03/2016 22:50,7200,sedan,2005,auto,218,5er,150000,2,gasoline,bmw,no,23/03/2016 00:00,0,15859,26/03/2016 17:47
01/04/2016 18:51,1270,wagon,1999,manual,101,vectra,150000,3,petrol,opel,no,01/04/2016 00:00,0,24147,05/04/2016 14:47
06/03/2016 01:25,1750,small,2003,manual,69,corsa,150000,7,gasoline,opel,yes,06/03/2016 00:00,0,64569,06/03/2016 07:06
09/03/2016 13:59,11990,wagon,2013,manual,110,astra,70000,1,gasoline,opel,no,09/03/2016 00:00,0,85305,19/03/2016 09:46
24/03/2016 14:38,750,small,2000,manual,60,other,150000,1,petrol,citroen,no,24/03/2016 00:00,0,66113,27/03/2016 11:15
29/03/2016 08:57,20000,wagon,2011,manual,179,accord,60000,1,gasoline,honda,,29/03/2016 00:00,0,1217,05/04/2016 19:15
19/03/2016 16:54,1900,small,2001,auto,55,fortwo,150000,11,petrol,smart,,19/03/2016 00:00,0,33617,07/04/2016 02:46
17/03/2016 17:57,11750,small,2014,manual,109,rio,20000,12,petrol,kia,no,17/03/2016 00:00,0,45326,01/04/2016 07:48
11/03/2016 11:38,5500,bus,2003,manual,129,sprinter,150000,1,gasoline,mercedes_benz,no,11/03/2016 00:00,0,74369,07/04/2016 01:44
