DateCrawled,Price,VehicleType,RegistrationYear,Gearbox,Power,Model,Mileage,RegistrationMonth,FuelType,Brand,NotRepaired,DateCreated,NumberOfPictures,PostalCode,LastSeen
14/03/2016 21:54,1149,sedan,1998,auto,101,vectra,150000,10,petrol,opel,,14/03/2016 00:00,0,45127,17/03/2016 13:44
29/03/2016 02:36,7999,sedan,2005,manual,177,5er,150000,8,petrol,bmw,no,29/03/2016 00:00,0,26382,05/04/2016 17:44
03/04/2016 15:44,18900,sedan,2011,manual,211,golf,60000,12,petrol,volkswagen,no,03/04/2016 00:00,0,93128,05/04/2016 14:45
27/03/2016 14:00,1500,wagon,2001,auto,231,5er,150000,6,petrol,bmw,no,27/03/2016 00:00,0,12109,27/03/2016 14:00
07/03/2016 14:58,4100,wagon,2007,manual,0,passat,150000,0,,volkswagen,,07/03/2016 00:00,0,65929,07/03/2016 21:42
30/03/2016 00:57,0,convertible,1997,manual,0,astra,150000,0,petrol,opel,yes,29/03/2016 00:00,0,64405,30/03/2016 08:42
13/03/2016 23:24,3699,sedan,2002,auto,155,a4,150000,4,gasoline,audi,,13/03/2016 00:00,0,35683,21/03/2016 10:17
16/03/2016 16:51,0,coupe,1996,manual,193,3er,150000,6,petrol,bmw,yes,16/03/2016 00:00,0,74072,17/03/2016 15:16
29/03/2016 16:37,999,sedan,2001,manual,105,147,150000,4,petrol,alfa_romeo,no,29/03/2016 00:00,0,56729,29/03/2016 16:37
01/04/2016 05:02,1250,wagon,1999,auto,125,c_klasse,150000,7,gasoline,mercedes_benz,no,01/04/2016 00:00,0,81369,07/04/2016 06:15
10/03/2016 21:57,1350,small,2002,auto,54,fortwo,150000,3,petrol,smart,no,10/03/2016 00:00,0,33613,17/03/2016 15:17
30/03/2016 15:59,1800,sedan,1999,auto,279,s_klasse,150000,3,petrol,mercedes_benz,no,30/03/2016 00:00,0,65933,30/03/2016 17:26
20/03/2016 01:57,2700,wagon,2002,manual,131,passat,150000,3,gasoline,volkswagen,no,20/03/2016 00:00,0,77971,06/04/2016 03:16
21/03/2016 16:37,200,sedan,1995,manual,110,,5000,0,petrol,bmw,no,21/03/2016 00:00,0,42651,21/03/2016 16:37
02/04/2016 19:50,1599,convertible,1995,manual,75,golf,150000,4,petrol,volkswagen,no,02/04/2016 00:00,0,23879,06/04/2016 20:17
19/03/2016 20:53,19900,bus,2014,manual,105,touran,30000,4,gasoline,volkswagen,no,19/03/2016 00:00,0,38442,07/04/2016 10:17
19/03/2016 13:38,899,small,2003,manual,54,seicento,150000,3,petrol,fiat,yes,19/03/2016 00:00,0,30627,06/04/2016 19:15
26/03/2016 13:47,1350,small,2001,manual,58,corsa,150000,3,petrol,opel,no,26/03/2016 00:00,0,88299,06/04/2016 01:45
24/03/2016 13:38,5600,bus,2007,manual,105,golf,150000,2,gasoline,volkswagen,no,24/03/2016 00:00,0,63110,07/04/2016 04:45
30/03/2016 15:51,6350,bus,2004,manual,131,transporter,150000,0,gasoline,volkswagen,no,30/03/2016 00:00,0,33689,07/04/2016 06:44
29/03/2016 09:37,1000,wagon,1998,manual,116,3er,150000,8,petrol,bmw,no,29/03/2016 00:00,0,9669,05/04/2016 19:16
04/04/2016 11:57,7100,small,2011,manual,69,corsa,10000,3,petrol,opel,no,04/04/2016 00:00,0,16567,06/04/2016 13:44
14/03/2016 04:36,5495,,2009,manual,60,fabia,50000,6,petrol,skoda,no,14/03/2016 00:00,0,91257,31/03/2016 01:46
07/03/2016 17:49,5599,convertible,2009,auto,71,fortwo,70000,6,petrol,smart,no,07/03/2016 00:00,0,22179,13/03/2016 04:46
26/03/2016 16:53,4700,small,2005,manual,64,polo,50000,8,petrol,volkswagen,no,26/03/2016 00:00,0,30163,06/04/2016 05:17
04/04/2016 21:58,3000,small,2006,manual,0,2_reihe,5000,0,gasoline,peugeot,no,04/04/2016 00:00,0,63329,07/04/2016 00:45
21/03/2016 15:39,5399,wagon,2003,manual,193,5er,150000,4,gasoline,bmw,no,21/03/2016 00:00,0,66885,06/04/2016 13:16
21/03/2016 20:41,995,sedan,1997,manual,90,other,150000,4,petrol,citroen,no,21/03/2016 00:00,0,42929,06/04/2016 23:45
17/03/2016 21:55,14850,sedan,2002,auto,341,a8,150000,11,lpg,audi,,17/03/2016 00:00,0,47198,07/04/2016 14:32
03/04/2016 18:54,5555,wagon,2004,auto,0,x_type,150000,11,petrol,jaguar,no,03/04/2016 00:00,0,35435,07/04/2016 07:44
21/03/2016 13:47,10900,convertible,2006,auto,150,3er,90000,4,petrol,bmw,no,21/03/2016 00:00,0,86825,06/04/2016 09:45
07/03/2016 02:46,1200,,1995,manual,190,3er,150000,0,,bmw,yes,06/03/2016 00:00,0,76467,07/03/2016 10:44
25/03/2016 15:39,6490,small,2012,manual,69,aveo,30000,6,petrol,chevrolet,no,25/03/2016 00:00,0,45892,06/04/2016 19:16
12/03/2016 14:50,12900,bus,2013,manual,130,,60000,7,gasoline,chevrolet,,12/03/2016 00:00,0,48727,17/03/2016 16:44
12/03/2016 17:58,2555,sedan,2002,manual,120,6_reihe,150000,10,petrol,mazda,no,12/03/2016 00:00,0,24537,16/03/2016 22:15
21/03/2016 23:50,1200,wagon,1999,manual,116,astra,150000,12,petrol,opel,no,21/03/2016 00:00,0,81475,03/04/2016 14:20
09/03/2016 15:55,1250,wagon,1995,manual,0,4_reihe,150000,5,petrol,peugeot,no,09/03/2016 00:00,0,47119,16/03/2016 19:21
15/03/2016 17:47,1250,small,2001,manual,60,punto,125000,2,petrol,fiat,no,15/03/2016 00:00,0,42349,16/03/2016 15:18
22/03/2016 19:53,3500,sedan,2006,manual,101,focus,125000,12,petrol,ford,no,22/03/2016 00:00,0,32312,22/03/2016 20:41
22/03/2016 19:36,1300,,2017,manual,55,golf,150000,5,petrol,volkswagen,no,22/03/2016 00:00,0,42657,28/03/2016 11:47
10/03/2016 22:56,0,small,2000,manual,60,punto,150000,11,petrol,fiat,no,10/03/2016 00:00,0,72458,18/03/2016 04:15
16/03/2016 13:57,970,small,2001,manual,75,focus,125000,0,petrol,ford,no,16/03/2016 00:00,0,21781,17/03/2016 12:17
30/03/2016 15:55,300,,2016,manual,0,156,150000,5,,alfa_romeo,no,30/03/2016 00:00,0,74564,07/04/2016 07:16
04/04/2016 07:55,100,small,1998,manual,60,corsa,150000,5,,opel,yes,04/04/2016 00:00,0,79650,04/04/2016 08:50
16/03/2016 15:46,500,wagon,1999,manual,101,vectra,150000,1,gasoline,opel,yes,16/03/2016 00:00,0,93351,22/03/2016 22:15
17/03/2016 19:25,3999,sedan,1999,auto,224,s_klasse,150000,6,petrol,mercedes_benz,no,17/03/2016 00:00,0,35390,27/03/2016 23:15
17/03/2016 09:50,6999,bus,2011,auto,105,touran,30000,10,gasoline,volkswagen,no,17/03/2016 00:00,0,60435,05/04/2016 22:45
16/03/2016 09:36,3100,wagon,2004,auto,143,c_klasse,150000,1,lpg,mercedes_benz,yes,16/03/2016 00:00,0,48249,06/04/2016 02:44
27/03/2016 10:54,2150,wagon,1999,manual,165,a6,150000,8,petrol,audi,no,27/03/2016 00:00,0,46537,27/03/2016 11:39
05/03/2016 14:15,999,small,2002,manual,58,agila,125000,4,,opel,no,03/03/2016 00:00,0,56462,06/03/2016 03:16
17/03/2016 11:40,600,wagon,1996,manual,136,omega,150000,6,petrol,opel,no,17/03/2016 00:00,0,64823,06/04/2016 10:44
12/03/2016 18:37,1649,bus,2003,manual,150,espace,150000,3,gasoline,renault,yes,12/03/2016 00:00,0,56626,07/04/2016 11:16
08/03/2016 03:02,4500,wagon,2004,manual,177,e_klasse,150000,8,,mercedes_benz,yes,08/03/2016 00:00,0,74599,13/03/2016 00:15
06/04/2016 21:06,2000,coupe,2002,manual,147,astra,150000,10,petrol,opel,yes,06/04/2016 00:00,0,65187,06/04/2016 21:06
03/04/2016 19:29,4100,wagon,2008,manual,94,other,125000,12,petrol,opel,no,03/04/2016 00:00,0,65582,06/04/2016 22:46
29/03/2016 20:58,3000,other,2002,manual,16,zafira,5000,7,petrol,opel,no,29/03/2016 00:00,0,55543,06/04/2016 07:17
14/03/2016 05:36,7000,wagon,2004,manual,231,3er,150000,1,petrol,bmw,no,14/03/2016 00:00,0,22848,15/03/2016 22:46
22/03/2016 19:39,5999,small,2004,manual,160,ibiza,150000,8,gasoline,seat,no,22/03/2016 00:00,0,66989,06/04/2016 12:15
11/03/2016 18:39,2500,sedan,2006,manual,110,corolla,100000,2,petrol,toyota,yes,11/03/2016 00:00,0,33647,11/03/2016 18:39
01/04/2016 13:56,950,coupe,1995,manual,102,3er,150000,3,petrol,bmw,no,01/04/2016 00:00,0,36041,07/04/2016 11:17
23/03/2016 13:53,999,small,1999,manual,50,arosa,150000,12,petrol,seat,no,23/03/2016 00:00,0,65604,06/04/2016 12:45
12/03/2016 19:57,16200,coupe,2009,auto,170,,150000,12,gasoline,volkswagen,no,12/03/2016 00:00,0,33699,05/04/2016 12:21
04/04/2016 20:51,6200,wagon,2008,manual,105,fabia,80000,6,petrol,skoda,no,04/04/2016 00:00,0,68519,06/04/2016 23:17
19/03/2016 21:51,620,,2017,,0,passat,150000,0,petrol,volkswagen,,19/03/2016 00:00,0,9322,22/03/2016 04:46
27/03/2016 23:06,4300,sedan,2004,manual,116,3er,125000,12,petrol,bmw,no,27/03/2016 00:00,0,55116,06/04/2016 03:15
12/03/2016 17:59,9800,suv,2008,manual,150,tiguan,150000,4,petrol,volkswagen,no,12/03/2016 00:00,0,45879,12/03/2016 17:59
18/03/2016 00:36,3950,sedan,2003,manual,116,a3,150000,10,petrol,audi,no,18/03/2016 00:00,0,14554,18/03/2016 07:46
10/03/2016 18:53,2300,wagon,2004,manual,136,3_reihe,150000,8,gasoline,peugeot,no,10/03/2016 00:00,0,71711,19/03/2016 05:18
09/03/2016 16:29,3000,wagon,2003,,0,5er,150000,12,gasoline,bmw,yes,09/03/2016 00:00,0,65462,16/03/2016 16:18
25/03/2016 23:54,2000,sedan,1989,manual,170,90,150000,1,petrol,audi,yes,25/03/2016 00:00,0,64750,01/04/2016 19:44
13/03/2016 18:51,2800,bus,2001,manual,102,v_klasse,150000,12,gasoline,mercedes_benz,no,13/03/2016 00:00,0,16928,14/03/2016 22:46
03/04/2016 20:25,12900,suv,1976,manual,63,,80000,3,petrol,sonstige_autos,no,03/04/2016 00:00,0,56206,05/04/2016 11:29
30/03/2016 18:57,1100,,2018,manual,60,ka,125000,4,petrol,ford,no,30/03/2016 00:00,0,32108,03/04/2016 10:22
04/04/2016 21:44,3399,,2017,manual,75,berlingo,125000,2,gasoline,citroen,no,04/04/2016 00:00,0,79618,04/04/2016 21:44
20/03/2016 12:55,550,bus,2001,manual,0,espace,150000,7,gasoline,renault,yes,20/03/2016 00:00,0,49610,07/04/2016 04:16
12/03/2016 16:57,200,wagon,1997,manual,170,850,150000,1,,volvo,,12/03/2016 00:00,0,33605,30/03/2016 16:46
21/03/2016 18:36,3300,,2017,manual,80,a_klasse,150000,2,petrol,mercedes_benz,no,21/03/2016 00:00,0,51107,06/04/2016 19:47
26/03/2016 11:55,13900,small,2012,manual,86,a1,40000,5,petrol,audi,no,26/03/2016 00:00,0,25436,05/04/2016 23:17
01/04/2016 16:48,0,sedan,1988,manual,136,90,150000,1,petrol,audi,no,01/04/2016 00:00,0,51645,05/04/2016 12:16
20/03/2016 20:06,2490,convertible,2004,manual,109,2_reihe,150000,7,petrol,peugeot,no,20/03/2016 00:00,0,35415,21/03/2016 22:31
25/03/2016 19:49,2900,small,2002,manual,73,c3,80000,12,petrol,citroen,no,25/03/2016 00:00,0,49074,07/04/2016 02:16
12/03/2016 19:37,17100,sedan,2014,manual,140,golf,30000,8,petrol,volkswagen,no,12/03/2016 00:00,0,38547,19/03/2016 23:18
11/03/2016 22:50,10999,bus,2009,manual,140,zafira,90000,5,petrol,opel,no,11/03/2016 00:00,0,65817,25/03/2016 13:45
15/03/2016 14:37,11000,sedan,2005,auto,231,3er,125000,5,petrol,bmw,no,15/03/2016 00:00,0,26434,06/04/2016 06:45
02/04/2016 19:39,190,wagon,2002,manual,95,,5000,12,,renault,yes,02/04/2016 00:00,0,19059,02/04/2016 19:39
24/03/2016 23:53,2100,small,2005,manual,60,twingo,60000,5,petrol,renault,no,24/03/2016 00:00,0,40789,29/03/2016 19:15
09/03/2016 20:45,600,coupe,2000,manual,105,3er,150000,1,petrol,bmw,yes,09/03/2016 00:00,0,40882,10/03/2016 17:16
21/03/2016 08:58,8500,sedan,2010,manual,143,1er,150000,9,gasoline,bmw,no,21/03/2016 00:00,0,63875,31/03/2016 08:18
05/03/2016 21:53,2299,,2016,manual,150,5er,150000,6,,bmw,no,05/03/2016 00:00,0,33330,18/03/2016 03:19
31/03/2016 20:06,10500,convertible,1965,,0,other,100000,0,,bmw,yes,31/03/2016 00:00,0,65366,01/04/2016 13:26
13/03/2016 08:48,2450,small,2007,manual,80,fiesta,125000,11,petrol,ford,no,13/03/2016 00:00,0,63654,13/03/2016 08:48
26/03/2016 17:39,16900,wagon,2006,auto,200,a3,100000,12,petrol,audi,no,26/03/2016 00:00,0,59229,06/04/2016 06:16
16/03/2016 11:38,6999,bus,2008,manual,102,caddy,150000,10,lpg,volkswagen,no,16/03/2016 00:00,0,38228,22/03/2016 14:49
17/03/2016 07:56,1250,small,1999,manual,75,lupo,150000,3,petrol,volkswagen,no,17/03/2016 00:00,0,59872,17/03/2016 09:40
18/03/2016 18:25,11750,sedan,2011,manual,140,golf,100000,7,gasoline,volkswagen,no,18/03/2016 00:00,0,56203,06/04/2016 10:17
02/04/2016 12:37,1300,convertible,1995,auto,0,3er,150000,4,petrol,bmw,yes,02/04/2016 00:00,0,74080,02/04/2016 12:37
26/03/2016 10:40,15200,sedan,2015,manual,86,golf,20000,2,petrol,volkswagen,no,26/03/2016 00:00,0,34225,05/04/2016 21:17
29/03/2016 21:50,0,convertible,1996,manual,115,golf,30000,0,petrol,volkswagen,,29/03/2016 00:00,0,79594,06/04/2016 08:45
02/04/2016 10:52,2990,,2018,manual,116,3er,150000,0,,bmw,,02/04/2016 00:00,0,66450,06/04/2016 08:45
01/04/2016 00:55,8350,sedan,1966,auto,105,other,90000,7,petrol,mercedes_benz,no,01/04/2016 00:00,0,15831,07/04/2016 05:15
30/03/2016 14:55,9450,wagon,2008,manual,102,a3,100000,11,petrol,audi,no,30/03/2016 00:00,0,14806,05/04/2016 03:17
24/03/2016 09:55,2600,coupe,2004,manual,103,,150000,9,petrol,sonstige_autos,no,24/03/2016 00:00,0,67149,01/04/2016 03:47
06/03/2016 21:23,1800,,1999,manual,110,toledo,150000,10,,seat,yes,06/03/2016 00:00,0,56332,09/03/2016 16:19
31/03/2016 17:44,3000,suv,2003,auto,160,pajero,150000,8,gasoline,mitsubishi,,31/03/2016 00:00,0,80993,31/03/2016 17:44
29/03/2016 14:49,1100,small,1997,manual,75,golf,150000,3,petrol,volkswagen,no,29/03/2016 00:00,0,36137,03/04/2016 23:17
05/03/2016 17:58,2190,small,2003,manual,63,getz,125000,1,petrol,hyundai,no,05/03/2016 00:00,0,52428,06/03/2016 04:44
09/03/2016 14:47,3600,wagon,2007,manual,150,astra,150000,10,gasoline,opel,no,09/03/2016 00:00,0,79331,10/03/2016 21:17
26/03/2016 14:53,6990,bus,2005,manual,116,alhambra,150000,4,gasoline,seat,no,26/03/2016 00:00,0,28857,26/03/2016 14:53
13/03/2016 01:56,5650,coupe,1966,auto,0,,70000,7,petrol,sonstige_autos,no,13/03/2016 00:00,0,40627,13/03/2016 01:56
16/03/2016 23:48,8900,wagon,1990,,200,other,150000,6,petrol,volvo,no,16/03/2016 00:00,0,66113,06/04/2016 00:17
10/03/2016 17:58,0,,2000,,0,,150000,0,,smart,,10/03/2016 00:00,0,12555,12/03/2016 08:44
03/04/2016 11:48,1250,,2016,manual,101,a3,150000,3,petrol,audi,no,03/04/2016 00:00,0,94265,07/04/2016 12:46
10/03/2016 00:37,5100,sedan,2005,manual,116,1er,150000,2,petrol,bmw,no,10/03/2016 00:00,0,81243,13/03/2016 01:15
19/03/2016 15:55,2399,,2017,manual,110,passat,150000,4,petrol,volkswagen,no,19/03/2016 00:00,0,35039,20/03/2016 18:18
17/03/2016 00:55,4900,sedan,2005,manual,115,superb,125000,10,petrol,skoda,no,17/03/2016 00:00,0,42859,06/04/2016 02:45
31/03/2016 09:52,1650,sedan,2001,manual,75,focus,125000,6,petrol,ford,no,31/03/2016 00:00,0,28201,31/03/2016 10:48
19/03/2016 16:38,4900,,2018,manual,85,corsa,125000,2,petrol,opel,no,19/03/2016 00:00,0,16559,07/04/2016 01:47
10/03/2016 20:49,7490,,1985,,0,,100000,0,,ford,,10/03/2016 00:00,0,74229,06/04/2016 08:46
01/04/2016 01:55,2500,,1998,auto,0,golf,150000,5,petrol,volkswagen,no,31/03/2016 00:00,0,89522,07/04/2016 04:16
02/04/2016 16:37,200,small,1991,manual,0,astra,150000,0,,opel,yes,02/04/2016 00:00,0,37284,02/04/2016 17:42
27/03/2016 22:52,13449,wagon,2008,manual,170,c_klasse,150000,12,gasoline,mercedes_benz,no,27/03/2016 00:00,0,81475,06/04/2016 01:15
09/03/2016 23:55,3500,wagon,2006,manual,109,other,125000,5,petrol,chevrolet,no,09/03/2016 00:00,0,26802,12/03/2016 10:15
26/03/2016 08:55,1450,sedan,2001,manual,55,golf,150000,12,petrol,volkswagen,no,26/03/2016 00:00,0,47559,05/04/2016 18:47
09/03/2016 06:36,15990,sedan,2012,manual,122,a3,50000,10,petrol,audi,no,09/03/2016 00:00,0,22850,20/03/2016 21:47
24/03/2016 19:46,0,,2000,,0,polo,150000,0,,volkswagen,,24/03/2016 00:00,0,34327,05/04/2016 11:49
03/04/2016 00:36,800,wagon,2001,manual,60,polo,150000,6,petrol,volkswagen,no,03/04/2016 00:00,0,61350,03/04/2016 18:20
02/04/2016 19:38,3800,,2016,manual,0,sprinter,150000,11,gasoline,mercedes_benz,,02/04/2016 00:00,0,52064,06/04/2016 19:44
27/03/2016 17:53,1200,convertible,1995,auto,0,900,150000,3,petrol,saab,no,27/03/2016 00:00,0,28816,05/04/2016 15:15
20/03/2016 18:41,9999,sedan,1977,,0,5er,100000,1,,bmw,no,20/03/2016 00:00,0,94051,03/04/2016 00:21
09/03/2016 20:39,6490,bus,2007,manual,140,zafira,125000,2,petrol,opel,no,09/03/2016 00:00,0,31637,12/03/2016 07:16
01/04/2016 12:48,3500,wagon,2008,manual,125,zafira,150000,3,gasoline,opel,yes,01/04/2016 00:00,0,48153,01/04/2016 12:48
26/03/2016 15:36,2999,sedan,2007,manual,90,astra,125000,5,petrol,opel,yes,26/03/2016 00:00,0,28219,29/03/2016 18:47
19/03/2016 19:46,3950,sedan,2003,manual,143,3er,150000,2,petrol,bmw,no,19/03/2016 00:00,0,59320,19/03/2016 19:46
14/03/2016 20:49,4500,suv,2005,manual,136,x_trail,150000,3,gasoline,nissan,no,14/03/2016 00:00,0,17379,17/03/2016 11:17
21/03/2016 20:36,0,,2000,,0,other,90000,0,gasoline,ford,,21/03/2016 00:00,0,3130,28/03/2016 19:16
13/03/2016 00:50,0,,1995,,0,golf,150000,0,petrol,volkswagen,no,12/03/2016 00:00,0,1705,06/04/2016 13:45
08/03/2016 19:46,10900,sedan,2010,manual,105,golf,40000,4,petrol,volkswagen,no,08/03/2016 00:00,0,1744,16/03/2016 03:17
09/03/2016 10:37,12200,small,2014,manual,125,focus,20000,4,petrol,ford,no,09/03/2016 00:00,0,26180,05/04/2016 16:15
07/03/2016 18:38,1500,coupe,1998,manual,102,3er,150000,9,petrol,bmw,no,07/03/2016 00:00,0,94436,24/03/2016 11:17
17/03/2016 16:55,6888,sedan,2002,manual,170,3er,150000,5,petrol,bmw,no,17/03/2016 00:00,0,7747,07/04/2016 02:17
23/03/2016 14:53,14500,sedan,2008,manual,143,a4,150000,12,gasoline,audi,no,23/03/2016 00:00,0,59269,05/04/2016 17:21
26/03/2016 21:49,4650,sedan,2004,manual,64,polo,80000,12,petrol,volkswagen,no,26/03/2016 00:00,0,31061,02/04/2016 14:46
25/03/2016 15:42,0,,9229,,0,,10000,0,,chevrolet,,25/03/2016 00:00,0,80993,25/03/2016 15:42
16/03/2016 14:54,13500,sedan,1953,manual,34,,90000,10,petrol,sonstige_autos,,16/03/2016 00:00,0,22041,06/04/2016 18:16
03/04/2016 11:47,6800,small,1992,manual,113,polo,125000,9,petrol,volkswagen,,03/04/2016 00:00,0,19386,07/04/2016 12:45
19/03/2016 14:47,399,other,1992,manual,75,astra,150000,0,petrol,opel,,19/03/2016 00:00,0,17389,06/04/2016 22:15
28/03/2016 17:44,18500,coupe,2010,auto,204,e_klasse,150000,8,gasoline,mercedes_benz,no,28/03/2016 00:00,0,38820,06/04/2016 23:16
30/03/2016 14:46,2490,small,2006,manual,59,twingo,150000,10,petrol,renault,no,30/03/2016 00:00,0,22111,07/04/2016 05:16
21/03/2016 22:54,3500,sedan,2009,manual,79,fiesta,125000,9,gasoline,ford,yes,21/03/2016 00:00,0,66954,27/03/2016 13:47
17/03/2016 07:55,0,,1960,,0,,50000,0,,sonstige_autos,,17/03/2016 00:00,0,6110,20/03/2016 08:18
29/03/2016 20:36,1650,,2016,manual,0,3er,150000,0,petrol,bmw,no,29/03/2016 00:00,0,45739,06/04/2016 06:45
05/04/2016 17:06,500,,2000,manual,125,a3,150000,6,petrol,audi,,05/04/2016 00:00,0,35708,05/04/2016 17:06
18/03/2016 20:41,5500,sedan,2001,auto,220,a4,125000,6,petrol,audi,,18/03/2016 00:00,0,16761,02/04/2016 00:45
19/03/2016 21:45,3790,small,2010,manual,58,twingo,100000,4,petrol,renault,no,19/03/2016 00:00,0,53902,27/03/2016 14:18
07/03/2016 05:39,2300,sedan,2000,manual,101,focus,150000,3,petrol,ford,no,06/03/2016 00:00,0,70599,23/03/2016 00:46
17/03/2016 19:42,650,wagon,1997,,122,,150000,0,,mercedes_benz,,17/03/2016 00:00,0,88410,19/03/2016 19:45
12/03/2016 07:01,3350,bus,2006,manual,109,c_max,150000,4,gasoline,ford,,12/03/2016 00:00,0,51107,12/03/2016 09:41
08/03/2016 00:38,2199,sedan,2003,manual,136,other,150000,3,lpg,kia,no,07/03/2016 00:00,0,4838,07/04/2016 11:45
07/03/2016 22:54,500,,1990,manual,194,156,150000,11,petrol,alfa_romeo,,07/03/2016 00:00,0,88131,08/03/2016 13:48
16/03/2016 18:53,550,sedan,1998,auto,101,golf,150000,8,petrol,volkswagen,no,16/03/2016 00:00,0,31137,20/03/2016 19:19
17/03/2016 21:49,11950,small,2011,manual,111,cooper,50000,9,gasoline,mini,no,17/03/2016 00:00,0,85399,07/04/2016 12:17
31/03/2016 15:54,1999,wagon,1998,auto,150,5er,150000,9,petrol,bmw,no,31/03/2016 00:00,0,50739,06/04/2016 08:46
26/03/2016 17:53,6500,wagon,2003,manual,254,3er,150000,10,gasoline,bmw,,26/03/2016 00:00,0,63820,02/04/2016 09:17
02/04/2016 12:45,3199,convertible,2006,manual,109,2_reihe,125000,4,petrol,peugeot,no,02/04/2016 00:00,0,55627,02/04/2016 12:45
08/03/2016 10:38,1850,,2016,manual,0,5er,150000,4,petrol,bmw,no,08/03/2016 00:00,0,44575,12/03/2016 00:16
24/03/2016 14:25,1100,coupe,2002,manual,84,astra,150000,4,petrol,opel,,24/03/2016 00:00,0,65197,29/03/2016 15:45
14/03/2016 08:52,1000,,2017,,0,,150000,0,,sonstige_autos,no,14/03/2016 00:00,0,33106,07/04/2016 08:16
24/03/2016 14:55,1500,,2016,,0,fabia,125000,0,,skoda,,24/03/2016 00:00,0,66333,07/04/2016 07:17
15/03/2016 12:48,600,small,2000,manual,65,corsa,125000,12,petrol,opel,yes,15/03/2016 00:00,0,66954,17/03/2016 06:47
26/03/2016 11:50,1200,convertible,2001,manual,107,megane,150000,5,petrol,renault,no,26/03/2016 00:00,0,48607,05/04/2016 23:17
25/03/2016 19:44,8500,other,2002,manual,82,sprinter,150000,1,,mercedes_benz,,25/03/2016 00:00,0,52428,07/04/2016 01:44
29/03/2016 14:56,6999,wagon,2008,manual,125,focus,150000,4,petrol,ford,no,29/03/2016 00:00,0,75389,06/04/2016 01:15
04/04/2016 18:47,16900,suv,2008,auto,290,cayenne,150000,5,petrol,porsche,no,04/04/2016 00:00,0,50769,06/04/2016 20:47
07/03/2016 14:59,6200,wagon,2007,manual,170,passat,150000,11,gasoline,volkswagen,no,07/03/2016 00:00,0,70499,16/03/2016 20:45
03/04/2016 10:38,980,wagon,1998,manual,140,v40,150000,2,petrol,volvo,no,03/04/2016 00:00,0,84367,07/04/2016 11:17
21/03/2016 14:37,6990,sedan,2008,manual,143,3er,150000,10,gasoline,bmw,yes,21/03/2016 00:00,0,52249,21/03/2016 14:37
08/03/2016 09:51,1200,,2016,manual,75,golf,150000,3,petrol,volkswagen,no,08/03/2016 00:00,0,16356,16/03/2016 18:19
22/03/2016 13:55,5750,,2017,manual,115,transit,150000,7,gasoline,ford,,22/03/2016 00:00,0,13055,06/04/2016 03:17
23/03/2016 19:57,1300,sedan,1990,manual,54,golf,90000,0,petrol,volkswagen,,23/03/2016 00:00,0,76887,29/03/2016 15:44
05/04/2016 11:54,599,small,2001,manual,86,yaris,150000,2,petrol,toyota,yes,05/04/2016 00:00,0,78713,05/04/2016 11:54
24/03/2016 23:54,3950,sedan,2003,manual,0,c_klasse,150000,6,gasoline,mercedes_benz,no,24/03/2016 00:00,0,66763,28/03/2016 04:15
01/04/2016 13:53,11700,sedan,2004,auto,306,e_klasse,150000,4,petrol,mercedes_benz,no,01/04/2016 00:00,0,81673,07/04/2016 11:17
06/03/2016 16:38,12350,small,2013,manual,105,polo,40000,3,gasoline,volkswagen,no,06/03/2016 00:00,0,74214,06/04/2016 21:17
16/03/2016 12:58,13050,bus,2007,manual,131,transporter,150000,9,gasoline,volkswagen,no,16/03/2016 00:00,0,69190,20/03/2016 11:46
04/04/2016 19:53,500,,2016,manual,0,a3,150000,9,petrol,audi,yes,04/04/2016 00:00,0,89567,06/04/2016 22:17
28/03/2016 09:55,5222,small,2009,manual,69,500,80000,9,petrol,fiat,no,28/03/2016 00:00,0,4416,06/04/2016 12:17
16/03/2016 11:38,0,,2000,,120,145,150000,7,petrol,alfa_romeo,,16/03/2016 00:00,0,24159,06/04/2016 04:15
09/03/2016 20:48,250,other,1999,manual,75,focus,150000,9,,ford,yes,09/03/2016 00:00,0,51061,20/03/2016 02:47
26/03/2016 21:53,8200,sedan,2009,manual,101,auris,50000,9,petrol,toyota,no,26/03/2016 00:00,0,27711,06/04/2016 14:15
09/03/2016 17:49,1350,small,1999,manual,0,clio,150000,2,petrol,renault,,09/03/2016 00:00,0,69469,17/03/2016 21:16
16/03/2016 13:54,850,small,1999,manual,58,twingo,150000,4,petrol,renault,no,16/03/2016 00:00,0,49479,06/04/2016 11:16
12/03/2016 22:37,5500,coupe,1999,auto,218,clk,150000,6,petrol,mercedes_benz,no,12/03/2016 00:00,0,27777,06/04/2016 03:46
31/03/2016 16:55,3330,small,2004,manual,75,colt,80000,12,petrol,mitsubishi,no,31/03/2016 00:00,0,52249,06/04/2016 10:45
20/03/2016 19:37,11200,sedan,2008,manual,177,1er,150000,1,gasoline,bmw,no,20/03/2016 00:00,0,24782,24/03/2016 12:45
25/03/2016 11:47,9999,sedan,2011,manual,125,focus,60000,5,petrol,ford,no,25/03/2016 00:00,0,86316,30/03/2016 00:45
22/03/2016 08:36,11500,coupe,2009,auto,160,passat,150000,4,petrol,volkswagen,no,22/03/2016 00:00,0,38154,03/04/2016 17:46
09/03/2016 22:53,3400,small,2005,manual,82,corsa,125000,12,petrol,opel,yes,09/03/2016 00:00,0,73650,07/04/2016 06:17
